unit,section,tube_number,year,inspected_at,initial_thickness,measured_thickness,min_allowable,operating_temp,operating_pressure,creep_pct,status
UNIT 3A,Furnace Bottom Slope,49,2021,2021-06-15,7.6,7.44,4.6,395,154.9,7.18,Safe
UNIT 3A,Furnace Bottom Slope,49,2022,2022-06-15,7.6,7.42,4.6,395,154.9,8.61,Safe
UNIT 3A,Furnace Bottom Slope,49,2023,2023-06-15,7.6,7.39,4.6,395,154.9,10.08,Safe
UNIT 3A,Furnace Bottom Slope,49,2024,2024-06-15,7.6,7.4,4.6,395,154.9,11.42,Safe
UNIT 3A,Furnace Bottom Slope,49,2025,2025-06-15,7.6,7.38,4.6,395,154.9,12.77,Safe
UNIT 3A,Furnace Bottom Slope,50,2021,2021-06-15,7.6,7.04,4.6,389,161.8,29.5,Safe
UNIT 3A,Furnace Bottom Slope,50,2022,2022-06-15,7.6,6.74,4.6,389,161.8,38.19,Safe
UNIT 3A,Furnace Bottom Slope,50,2023,2023-06-15,7.6,6.59,4.6,389,161.8,47.39,Watch
UNIT 3A,Furnace Bottom Slope,50,2024,2024-06-15,7.6,6.39,4.6,389,161.8,57.19,Watch
UNIT 3A,Furnace Bottom Slope,50,2025,2025-06-15,7.6,6.31,4.6,389,161.8,65.11,Watch
UNIT 3A,Furnace Bottom Slope,51,2021,2021-06-15,7.6,6.81,4.6,411,156.5,47.29,Watch
UNIT 3A,Furnace Bottom Slope,51,2022,2022-06-15,7.6,6.53,4.6,411,156.5,62.73,Watch
UNIT 3A,Furnace Bottom Slope,51,2023,2023-06-15,7.6,6.26,4.6,411,156.5,74.43,Watch
UNIT 3A,Furnace Bottom Slope,51,2024,2024-06-15,7.6,5.94,4.6,411,156.5,86.23,Critical
UNIT 3A,Furnace Bottom Slope,51,2025,2025-06-15,7.6,5.77,4.6,411,156.5,99.5,Critical
UNIT 3A,Furnace Bottom Slope,52,2021,2021-06-15,7.6,6.81,4.6,401,150.9,38.15,Safe
UNIT 3A,Furnace Bottom Slope,52,2022,2022-06-15,7.6,6.74,4.6,401,150.9,47.07,Watch
UNIT 3A,Furnace Bottom Slope,52,2023,2023-06-15,7.6,6.53,4.6,401,150.9,56.54,Watch
UNIT 3A,Furnace Bottom Slope,52,2024,2024-06-15,7.6,6.49,4.6,401,150.9,64.86,Watch
UNIT 3A,Furnace Bottom Slope,52,2025,2025-06-15,7.6,6.35,4.6,401,150.9,75.71,Watch
UNIT 3A,Furnace Bottom Slope,53,2021,2021-06-15,7.6,7.54,4.6,402,162.6,3.45,Safe
UNIT 3A,Furnace Bottom Slope,53,2022,2022-06-15,7.6,7.51,4.6,402,162.6,4.9,Safe
UNIT 3A,Furnace Bottom Slope,53,2023,2023-06-15,7.6,7.47,4.6,402,162.6,6.43,Safe
UNIT 3A,Furnace Bottom Slope,53,2024,2024-06-15,7.6,7.46,4.6,402,162.6,7.83,Safe
UNIT 3A,Furnace Bottom Slope,53,2025,2025-06-15,7.6,7.44,4.6,402,162.6,9.56,Safe
UNIT 3A,Furnace Bottom Slope,54,2021,2021-06-15,7.6,7.59,4.6,412,152.1,0.38,Safe
UNIT 3A,Furnace Bottom Slope,54,2022,2022-06-15,7.6,7.58,4.6,412,152.1,1.34,Safe
UNIT 3A,Furnace Bottom Slope,54,2023,2023-06-15,7.6,7.56,4.6,412,152.1,2.32,Safe
UNIT 3A,Furnace Bottom Slope,54,2024,2024-06-15,7.6,7.54,4.6,412,152.1,3.49,Safe
UNIT 3A,Furnace Bottom Slope,54,2025,2025-06-15,7.6,7.51,4.6,412,152.1,4.64,Safe
UNIT 3A,Furnace Bottom Slope,55,2021,2021-06-15,7.6,7.01,4.6,398,161.6,27.43,Safe
UNIT 3A,Furnace Bottom Slope,55,2022,2022-06-15,7.6,6.79,4.6,398,161.6,36.61,Safe
UNIT 3A,Furnace Bottom Slope,55,2023,2023-06-15,7.6,6.67,4.6,398,161.6,46.39,Watch
UNIT 3A,Furnace Bottom Slope,55,2024,2024-06-15,7.6,6.52,4.6,398,161.6,57.74,Watch
UNIT 3A,Furnace Bottom Slope,55,2025,2025-06-15,7.6,6.34,4.6,398,161.6,68.59,Watch
UNIT 3A,Furnace Bottom Slope,56,2021,2021-06-15,7.6,7.54,4.6,386,154.8,3.31,Safe
UNIT 3A,Furnace Bottom Slope,56,2022,2022-06-15,7.6,7.52,4.6,386,154.8,4.41,Safe
UNIT 3A,Furnace Bottom Slope,56,2023,2023-06-15,7.6,7.5,4.6,386,154.8,5.5,Safe
UNIT 3A,Furnace Bottom Slope,56,2024,2024-06-15,7.6,7.46,4.6,386,154.8,6.86,Safe
UNIT 3A,Furnace Bottom Slope,56,2025,2025-06-15,7.6,7.45,4.6,386,154.8,8.23,Safe
UNIT 3A,Furnace Bottom Slope,57,2021,2021-06-15,7.6,7.58,4.6,407,152.6,1.15,Safe
UNIT 3A,Furnace Bottom Slope,57,2022,2022-06-15,7.6,7.56,4.6,407,152.6,2.39,Safe
UNIT 3A,Furnace Bottom Slope,57,2023,2023-06-15,7.6,7.53,4.6,407,152.6,3.31,Safe
UNIT 3A,Furnace Bottom Slope,57,2024,2024-06-15,7.6,7.52,4.6,407,152.6,4.41,Safe
UNIT 3A,Furnace Bottom Slope,57,2025,2025-06-15,7.6,7.48,4.6,407,152.6,5.62,Safe
UNIT 3A,Furnace Bottom Slope,58,2021,2021-06-15,7.6,7.59,4.6,408,158.9,0.4,Safe
UNIT 3A,Furnace Bottom Slope,58,2022,2022-06-15,7.6,7.56,4.6,408,158.9,1.87,Safe
UNIT 3A,Furnace Bottom Slope,58,2023,2023-06-15,7.6,7.54,4.6,408,158.9,3.07,Safe
UNIT 3A,Furnace Bottom Slope,58,2024,2024-06-15,7.6,7.51,4.6,408,158.9,4.36,Safe
UNIT 3A,Furnace Bottom Slope,58,2025,2025-06-15,7.6,7.49,4.6,408,158.9,5.66,Safe
UNIT 3A,Furnace Bottom Slope,59,2021,2021-06-15,7.6,6.96,4.6,411,161.4,28.71,Safe
UNIT 3A,Furnace Bottom Slope,59,2022,2022-06-15,7.6,6.86,4.6,411,161.4,37.7,Safe
UNIT 3A,Furnace Bottom Slope,59,2023,2023-06-15,7.6,6.63,4.6,411,161.4,45.56,Watch
UNIT 3A,Furnace Bottom Slope,59,2024,2024-06-15,7.6,6.56,4.6,411,161.4,54.83,Watch
UNIT 3A,Furnace Bottom Slope,59,2025,2025-06-15,7.6,6.23,4.6,411,161.4,62.92,Watch
UNIT 3A,Furnace Bottom Slope,60,2021,2021-06-15,7.6,7.46,4.6,403,152.7,7.69,Safe
UNIT 3A,Furnace Bottom Slope,60,2022,2022-06-15,7.6,7.4,4.6,403,152.7,8.94,Safe
UNIT 3A,Furnace Bottom Slope,60,2023,2023-06-15,7.6,7.41,4.6,403,152.7,9.97,Safe
UNIT 3A,Furnace Bottom Slope,60,2024,2024-06-15,7.6,7.36,4.6,403,152.7,11.18,Safe
UNIT 3A,Furnace Bottom Slope,60,2025,2025-06-15,7.6,7.36,4.6,403,152.7,12.27,Safe
UNIT 3A,Furnace Bottom Slope,61,2021,2021-06-15,7.6,7.5,4.6,398,163.6,4.56,Safe
UNIT 3A,Furnace Bottom Slope,61,2022,2022-06-15,7.6,7.48,4.6,398,163.6,7.31,Safe
UNIT 3A,Furnace Bottom Slope,61,2023,2023-06-15,7.6,7.4,4.6,398,163.6,9.61,Safe
UNIT 3A,Furnace Bottom Slope,61,2024,2024-06-15,7.6,7.34,4.6,398,163.6,11.77,Safe
UNIT 3A,Furnace Bottom Slope,61,2025,2025-06-15,7.6,7.3,4.6,398,163.6,14.2,Safe
UNIT 3A,Furnace Bottom Slope,62,2021,2021-06-15,7.6,7.08,4.6,384,158.7,27.3,Safe
UNIT 3A,Furnace Bottom Slope,62,2022,2022-06-15,7.6,6.82,4.6,384,158.7,35.32,Safe
UNIT 3A,Furnace Bottom Slope,62,2023,2023-06-15,7.6,6.84,4.6,384,158.7,43.02,Watch
UNIT 3A,Furnace Bottom Slope,62,2024,2024-06-15,7.6,6.65,4.6,384,158.7,50.51,Watch
UNIT 3A,Furnace Bottom Slope,62,2025,2025-06-15,7.6,6.6,4.6,384,158.7,57.43,Watch
UNIT 3A,Furnace Bottom Slope,63,2021,2021-06-15,7.6,7.1,4.6,388,161.3,22.92,Safe
UNIT 3A,Furnace Bottom Slope,63,2022,2022-06-15,7.6,7.02,4.6,388,161.3,32.56,Safe
UNIT 3A,Furnace Bottom Slope,63,2023,2023-06-15,7.6,6.78,4.6,388,161.3,41.9,Watch
UNIT 3A,Furnace Bottom Slope,63,2024,2024-06-15,7.6,6.66,4.6,388,161.3,52.12,Watch
UNIT 3A,Furnace Bottom Slope,63,2025,2025-06-15,7.6,6.42,4.6,388,161.3,61.04,Watch
UNIT 3A,Furnace Bottom Slope,64,2021,2021-06-15,7.6,7.58,4.6,384,153.8,0.89,Safe
UNIT 3A,Furnace Bottom Slope,64,2022,2022-06-15,7.6,7.54,4.6,384,153.8,2.93,Safe
UNIT 3A,Furnace Bottom Slope,64,2023,2023-06-15,7.6,7.49,4.6,384,153.8,5.04,Safe
UNIT 3A,Furnace Bottom Slope,64,2024,2024-06-15,7.6,7.44,4.6,384,153.8,7.21,Safe
UNIT 3A,Furnace Bottom Slope,64,2025,2025-06-15,7.6,7.45,4.6,384,153.8,8.85,Safe
UNIT 3A,Furnace Bottom Slope,65,2021,2021-06-15,7.6,7.48,4.6,410,158.1,6.77,Safe
UNIT 3A,Furnace Bottom Slope,65,2022,2022-06-15,7.6,7.47,4.6,410,158.1,7.7,Safe
UNIT 3A,Furnace Bottom Slope,65,2023,2023-06-15,7.6,7.42,4.6,410,158.1,8.83,Safe
UNIT 3A,Furnace Bottom Slope,65,2024,2024-06-15,7.6,7.42,4.6,410,158.1,9.91,Safe
UNIT 3A,Furnace Bottom Slope,65,2025,2025-06-15,7.6,7.39,4.6,410,158.1,10.88,Safe
UNIT 3A,Furnace Bottom Slope,66,2021,2021-06-15,7.6,7.44,4.6,405,151.8,7.53,Safe
UNIT 3A,Furnace Bottom Slope,66,2022,2022-06-15,7.6,7.44,4.6,405,151.8,8.64,Safe
UNIT 3A,Furnace Bottom Slope,66,2023,2023-06-15,7.6,7.42,4.6,405,151.8,10.02,Safe
UNIT 3A,Furnace Bottom Slope,66,2024,2024-06-15,7.6,7.38,4.6,405,151.8,11.24,Safe
UNIT 3A,Furnace Bottom Slope,66,2025,2025-06-15,7.6,7.34,4.6,405,151.8,12.4,Safe
UNIT 3A,Furnace Bottom Slope,67,2021,2021-06-15,7.6,7.53,4.6,409,153.7,4.25,Safe
UNIT 3A,Furnace Bottom Slope,67,2022,2022-06-15,7.6,7.47,4.6,409,153.7,6,Safe
UNIT 3A,Furnace Bottom Slope,67,2023,2023-06-15,7.6,7.45,4.6,409,153.7,7.67,Safe
UNIT 3A,Furnace Bottom Slope,67,2024,2024-06-15,7.6,7.42,4.6,409,153.7,9.21,Safe
UNIT 3A,Furnace Bottom Slope,67,2025,2025-06-15,7.6,7.39,4.6,409,153.7,10.78,Safe
UNIT 3A,Furnace Bottom Slope,68,2021,2021-06-15,7.6,6.55,4.6,390,157.2,47.24,Watch
UNIT 3A,Furnace Bottom Slope,68,2022,2022-06-15,7.6,6.49,4.6,390,157.2,56.12,Watch
UNIT 3A,Furnace Bottom Slope,68,2023,2023-06-15,7.6,6.43,4.6,390,157.2,65.13,Watch
UNIT 3A,Furnace Bottom Slope,68,2024,2024-06-15,7.6,6.33,4.6,390,157.2,73.62,Watch
UNIT 3A,Furnace Bottom Slope,68,2025,2025-06-15,7.6,6.04,4.6,390,157.2,84.73,Critical
UNIT 3A,Furnace Bottom Slope,69,2021,2021-06-15,7.6,7.51,4.6,407,164.8,4.26,Safe
UNIT 3A,Furnace Bottom Slope,69,2022,2022-06-15,7.6,7.48,4.6,407,164.8,6.06,Safe
UNIT 3A,Furnace Bottom Slope,69,2023,2023-06-15,7.6,7.43,4.6,407,164.8,7.56,Safe
UNIT 3A,Furnace Bottom Slope,69,2024,2024-06-15,7.6,7.45,4.6,407,164.8,9.16,Safe
UNIT 3A,Furnace Bottom Slope,69,2025,2025-06-15,7.6,7.37,4.6,407,164.8,10.77,Safe
UNIT 3A,Furnace Bottom Slope,70,2021,2021-06-15,7.6,7.57,4.6,387,163.9,1.7,Safe
UNIT 3A,Furnace Bottom Slope,70,2022,2022-06-15,7.6,7.53,4.6,387,163.9,4.35,Safe
UNIT 3A,Furnace Bottom Slope,70,2023,2023-06-15,7.6,7.47,4.6,387,163.9,7.27,Safe
UNIT 3A,Furnace Bottom Slope,70,2024,2024-06-15,7.6,7.42,4.6,387,163.9,9.48,Safe
UNIT 3A,Furnace Bottom Slope,70,2025,2025-06-15,7.6,7.4,4.6,387,163.9,11.74,Safe
UNIT 3A,Furnace Bottom Slope,71,2021,2021-06-15,7.6,7.11,4.6,396,156.9,23.83,Safe
UNIT 3A,Furnace Bottom Slope,71,2022,2022-06-15,7.6,6.94,4.6,396,156.9,34.32,Safe
UNIT 3A,Furnace Bottom Slope,71,2023,2023-06-15,7.6,6.75,4.6,396,156.9,45.88,Watch
UNIT 3A,Furnace Bottom Slope,71,2024,2024-06-15,7.6,6.47,4.6,396,156.9,55.09,Watch
UNIT 3A,Furnace Bottom Slope,71,2025,2025-06-15,7.6,6.49,4.6,396,156.9,66.33,Watch
UNIT 3A,Furnace Bottom Slope,72,2021,2021-06-15,7.6,7.44,4.6,409,158,7.93,Safe
UNIT 3A,Furnace Bottom Slope,72,2022,2022-06-15,7.6,7.37,4.6,409,158,10.24,Safe
UNIT 3A,Furnace Bottom Slope,72,2023,2023-06-15,7.6,7.34,4.6,409,158,12.59,Safe
UNIT 3A,Furnace Bottom Slope,72,2024,2024-06-15,7.6,7.3,4.6,409,158,14.97,Safe
UNIT 3A,Furnace Bottom Slope,72,2025,2025-06-15,7.6,7.26,4.6,409,158,17.58,Safe
UNIT 3A,Furnace Bottom Slope,73,2021,2021-06-15,7.6,7.18,4.6,408,156.6,24.11,Safe
UNIT 3A,Furnace Bottom Slope,73,2022,2022-06-15,7.6,6.94,4.6,408,156.6,32.08,Safe
UNIT 3A,Furnace Bottom Slope,73,2023,2023-06-15,7.6,6.75,4.6,408,156.6,41.6,Watch
UNIT 3A,Furnace Bottom Slope,73,2024,2024-06-15,7.6,6.69,4.6,408,156.6,49.37,Watch
UNIT 3A,Furnace Bottom Slope,73,2025,2025-06-15,7.6,6.38,4.6,408,156.6,57.64,Watch
UNIT 3A,Furnace Bottom Slope,74,2021,2021-06-15,7.6,7.23,4.6,396,154.1,21.55,Safe
UNIT 3A,Furnace Bottom Slope,74,2022,2022-06-15,7.6,6.98,4.6,396,154.1,30.13,Safe
UNIT 3A,Furnace Bottom Slope,74,2023,2023-06-15,7.6,6.88,4.6,396,154.1,40.43,Watch
UNIT 3A,Furnace Bottom Slope,74,2024,2024-06-15,7.6,6.57,4.6,396,154.1,49.72,Watch
UNIT 3A,Furnace Bottom Slope,74,2025,2025-06-15,7.6,6.39,4.6,396,154.1,60.13,Watch
UNIT 3A,Furnace Bottom Slope,75,2021,2021-06-15,7.6,7.47,4.6,401,160.3,7.81,Safe
UNIT 3A,Furnace Bottom Slope,75,2022,2022-06-15,7.6,7.4,4.6,401,160.3,9.27,Safe
UNIT 3A,Furnace Bottom Slope,75,2023,2023-06-15,7.6,7.39,4.6,401,160.3,10.82,Safe
UNIT 3A,Furnace Bottom Slope,75,2024,2024-06-15,7.6,7.33,4.6,401,160.3,12.53,Safe
UNIT 3A,Furnace Bottom Slope,75,2025,2025-06-15,7.6,7.32,4.6,401,160.3,13.95,Safe
UNIT 3A,Furnace Bottom Slope,76,2021,2021-06-15,7.6,7.56,4.6,396,163.7,1.95,Safe
UNIT 3A,Furnace Bottom Slope,76,2022,2022-06-15,7.6,7.52,4.6,396,163.7,3.65,Safe
UNIT 3A,Furnace Bottom Slope,76,2023,2023-06-15,7.6,7.49,4.6,396,163.7,5.29,Safe
UNIT 3A,Furnace Bottom Slope,76,2024,2024-06-15,7.6,7.47,4.6,396,163.7,6.95,Safe
UNIT 3A,Furnace Bottom Slope,76,2025,2025-06-15,7.6,7.45,4.6,396,163.7,8.47,Safe
UNIT 3A,Furnace Bottom Slope,77,2021,2021-06-15,7.6,7.02,4.6,394,153.3,27.03,Safe
UNIT 3A,Furnace Bottom Slope,77,2022,2022-06-15,7.6,6.98,4.6,394,153.3,35.38,Safe
UNIT 3A,Furnace Bottom Slope,77,2023,2023-06-15,7.6,6.83,4.6,394,153.3,41.8,Watch
UNIT 3A,Furnace Bottom Slope,77,2024,2024-06-15,7.6,6.52,4.6,394,153.3,50,Watch
UNIT 3A,Furnace Bottom Slope,77,2025,2025-06-15,7.6,6.4,4.6,394,153.3,56.71,Watch
UNIT 3A,Furnace Bottom Slope,78,2021,2021-06-15,7.6,6.76,4.6,396,152.9,47.98,Watch
UNIT 3A,Furnace Bottom Slope,78,2022,2022-06-15,7.6,6.4,4.6,396,152.9,59.44,Watch
UNIT 3A,Furnace Bottom Slope,78,2023,2023-06-15,7.6,5.97,4.6,396,152.9,72.69,Watch
UNIT 3A,Furnace Bottom Slope,78,2024,2024-06-15,7.6,6.16,4.6,396,152.9,82.91,Critical
UNIT 3A,Furnace Bottom Slope,78,2025,2025-06-15,7.6,5.87,4.6,396,152.9,95.66,Critical
UNIT 3A,Furnace Bottom Slope,79,2021,2021-06-15,7.6,7.47,4.6,403,156.4,6.66,Safe
UNIT 3A,Furnace Bottom Slope,79,2022,2022-06-15,7.6,7.44,4.6,403,156.4,7.71,Safe
UNIT 3A,Furnace Bottom Slope,79,2023,2023-06-15,7.6,7.4,4.6,403,156.4,8.8,Safe
UNIT 3A,Furnace Bottom Slope,79,2024,2024-06-15,7.6,7.4,4.6,403,156.4,10,Safe
UNIT 3A,Furnace Bottom Slope,79,2025,2025-06-15,7.6,7.37,4.6,403,156.4,10.92,Safe
UNIT 3A,Furnace Bottom Slope,80,2021,2021-06-15,7.6,7.08,4.6,387,150.8,25.1,Safe
UNIT 3A,Furnace Bottom Slope,80,2022,2022-06-15,7.6,6.9,4.6,387,150.8,33.07,Safe
UNIT 3A,Furnace Bottom Slope,80,2023,2023-06-15,7.6,6.69,4.6,387,150.8,42.25,Watch
UNIT 3A,Furnace Bottom Slope,80,2024,2024-06-15,7.6,6.67,4.6,387,150.8,50.39,Watch
UNIT 3A,Furnace Bottom Slope,80,2025,2025-06-15,7.6,6.34,4.6,387,150.8,59.36,Watch
UNIT 3A,Furnace Bottom Slope,81,2021,2021-06-15,7.6,7.46,4.6,417,152.3,7.03,Safe
UNIT 3A,Furnace Bottom Slope,81,2022,2022-06-15,7.6,7.47,4.6,417,152.3,8,Safe
UNIT 3A,Furnace Bottom Slope,81,2023,2023-06-15,7.6,7.43,4.6,417,152.3,8.95,Safe
UNIT 3A,Furnace Bottom Slope,81,2024,2024-06-15,7.6,7.43,4.6,417,152.3,10.16,Safe
UNIT 3A,Furnace Bottom Slope,81,2025,2025-06-15,7.6,7.36,4.6,417,152.3,11.33,Safe
UNIT 3A,Furnace Bottom Slope,82,2021,2021-06-15,7.6,6.7,4.6,383,162.3,45.77,Watch
UNIT 3A,Furnace Bottom Slope,82,2022,2022-06-15,7.6,6.63,4.6,383,162.3,56.76,Watch
UNIT 3A,Furnace Bottom Slope,82,2023,2023-06-15,7.6,6.21,4.6,383,162.3,66.47,Watch
UNIT 3A,Furnace Bottom Slope,82,2024,2024-06-15,7.6,6.01,4.6,383,162.3,75.77,Watch
UNIT 3A,Furnace Bottom Slope,82,2025,2025-06-15,7.6,5.8,4.6,383,162.3,85.81,Critical
UNIT 3A,Furnace Bottom Slope,83,2021,2021-06-15,7.6,7.22,4.6,406,151.8,22.5,Safe
UNIT 3A,Furnace Bottom Slope,83,2022,2022-06-15,7.6,7.09,4.6,406,151.8,29.16,Safe
UNIT 3A,Furnace Bottom Slope,83,2023,2023-06-15,7.6,6.9,4.6,406,151.8,37.25,Safe
UNIT 3A,Furnace Bottom Slope,83,2024,2024-06-15,7.6,6.81,4.6,406,151.8,45.71,Watch
UNIT 3A,Furnace Bottom Slope,83,2025,2025-06-15,7.6,6.57,4.6,406,151.8,53.43,Watch
UNIT 3A,Furnace Bottom Slope,84,2021,2021-06-15,7.6,7.48,4.6,410,152.9,6.98,Safe
UNIT 3A,Furnace Bottom Slope,84,2022,2022-06-15,7.6,7.42,4.6,410,152.9,10.07,Safe
UNIT 3A,Furnace Bottom Slope,84,2023,2023-06-15,7.6,7.34,4.6,410,152.9,13.22,Safe
UNIT 3A,Furnace Bottom Slope,84,2024,2024-06-15,7.6,7.25,4.6,410,152.9,16.21,Safe
UNIT 3A,Furnace Bottom Slope,84,2025,2025-06-15,7.6,7.28,4.6,410,152.9,19.34,Safe
UNIT 3A,Furnace Bottom Slope,85,2021,2021-06-15,7.6,6.76,4.6,405,156.3,39.78,Safe
UNIT 3A,Furnace Bottom Slope,85,2022,2022-06-15,7.6,6.52,4.6,405,156.3,54.28,Watch
UNIT 3A,Furnace Bottom Slope,85,2023,2023-06-15,7.6,6.38,4.6,405,156.3,67.04,Watch
UNIT 3A,Furnace Bottom Slope,85,2024,2024-06-15,7.6,6.12,4.6,405,156.3,80.34,Critical
UNIT 3A,Furnace Bottom Slope,85,2025,2025-06-15,7.6,5.67,4.6,405,156.3,93.8,Critical
UNIT 3A,Furnace Bottom Slope,86,2021,2021-06-15,7.6,6.88,4.6,390,163.4,35.4,Safe
UNIT 3A,Furnace Bottom Slope,86,2022,2022-06-15,7.6,6.65,4.6,390,163.4,43.52,Watch
UNIT 3A,Furnace Bottom Slope,86,2023,2023-06-15,7.6,6.58,4.6,390,163.4,52.44,Watch
UNIT 3A,Furnace Bottom Slope,86,2024,2024-06-15,7.6,6.54,4.6,390,163.4,62.63,Watch
UNIT 3A,Furnace Bottom Slope,86,2025,2025-06-15,7.6,6.18,4.6,390,163.4,70.87,Watch
UNIT 3A,Furnace Bottom Slope,87,2021,2021-06-15,7.6,6.93,4.6,416,153.1,35.43,Safe
UNIT 3A,Furnace Bottom Slope,87,2022,2022-06-15,7.6,6.77,4.6,416,153.1,47.85,Watch
UNIT 3A,Furnace Bottom Slope,87,2023,2023-06-15,7.6,6.44,4.6,416,153.1,63.09,Watch
UNIT 3A,Furnace Bottom Slope,87,2024,2024-06-15,7.6,6.32,4.6,416,153.1,76.27,Watch
UNIT 3A,Furnace Bottom Slope,87,2025,2025-06-15,7.6,5.98,4.6,416,153.1,89.44,Critical
UNIT 3A,Furnace Bottom Slope,88,2021,2021-06-15,7.6,7.07,4.6,384,151.5,31.16,Safe
UNIT 3A,Furnace Bottom Slope,88,2022,2022-06-15,7.6,6.79,4.6,384,151.5,40.05,Watch
UNIT 3A,Furnace Bottom Slope,88,2023,2023-06-15,7.6,6.54,4.6,384,151.5,48.96,Watch
UNIT 3A,Furnace Bottom Slope,88,2024,2024-06-15,7.6,6.32,4.6,384,151.5,59.78,Watch
UNIT 3A,Furnace Bottom Slope,88,2025,2025-06-15,7.6,6.03,4.6,384,151.5,69.91,Watch
UNIT 3A,Furnace Bottom Slope,89,2021,2021-06-15,7.6,6.81,4.6,399,158.7,37.18,Safe
UNIT 3A,Furnace Bottom Slope,89,2022,2022-06-15,7.6,6.53,4.6,399,158.7,47.82,Watch
UNIT 3A,Furnace Bottom Slope,89,2023,2023-06-15,7.6,6.44,4.6,399,158.7,59.63,Watch
UNIT 3A,Furnace Bottom Slope,89,2024,2024-06-15,7.6,6.23,4.6,399,158.7,73.11,Watch
UNIT 3A,Furnace Bottom Slope,89,2025,2025-06-15,7.6,5.91,4.6,399,158.7,84.55,Critical
UNIT 3A,Furnace Bottom Slope,90,2021,2021-06-15,7.6,6.84,4.6,418,151.5,35.09,Safe
UNIT 3A,Furnace Bottom Slope,90,2022,2022-06-15,7.6,6.73,4.6,418,151.5,46.64,Watch
UNIT 3A,Furnace Bottom Slope,90,2023,2023-06-15,7.6,6.5,4.6,418,151.5,57.58,Watch
UNIT 3A,Furnace Bottom Slope,90,2024,2024-06-15,7.6,6.07,4.6,418,151.5,69.28,Watch
UNIT 3A,Furnace Bottom Slope,90,2025,2025-06-15,7.6,6.05,4.6,418,151.5,81.98,Critical
UNIT 3A,Furnace Bottom Slope,91,2021,2021-06-15,7.6,7.53,4.6,391,158.3,3.69,Safe
UNIT 3A,Furnace Bottom Slope,91,2022,2022-06-15,7.6,7.49,4.6,391,158.3,5.65,Safe
UNIT 3A,Furnace Bottom Slope,91,2023,2023-06-15,7.6,7.47,4.6,391,158.3,7.45,Safe
UNIT 3A,Furnace Bottom Slope,91,2024,2024-06-15,7.6,7.42,4.6,391,158.3,9.64,Safe
UNIT 3A,Furnace Bottom Slope,91,2025,2025-06-15,7.6,7.37,4.6,391,158.3,11.51,Safe
UNIT 3A,Furnace Bottom Slope,92,2021,2021-06-15,7.6,6.96,4.6,407,159,31.13,Safe
UNIT 3A,Furnace Bottom Slope,92,2022,2022-06-15,7.6,6.72,4.6,407,159,39.62,Safe
UNIT 3A,Furnace Bottom Slope,92,2023,2023-06-15,7.6,6.52,4.6,407,159,49.11,Watch
UNIT 3A,Furnace Bottom Slope,92,2024,2024-06-15,7.6,6.62,4.6,407,159,59.15,Watch
UNIT 3A,Furnace Bottom Slope,92,2025,2025-06-15,7.6,6.21,4.6,407,159,67.6,Watch
UNIT 3A,Furnace Bottom Slope,93,2021,2021-06-15,7.6,7.1,4.6,389,157,30.23,Safe
UNIT 3A,Furnace Bottom Slope,93,2022,2022-06-15,7.6,6.85,4.6,389,157,40.51,Watch
UNIT 3A,Furnace Bottom Slope,93,2023,2023-06-15,7.6,6.64,4.6,389,157,51.06,Watch
UNIT 3A,Furnace Bottom Slope,93,2024,2024-06-15,7.6,6.5,4.6,389,157,60.72,Watch
UNIT 3A,Furnace Bottom Slope,93,2025,2025-06-15,7.6,6.14,4.6,389,157,69.23,Watch
UNIT 3A,Furnace Bottom Slope,94,2021,2021-06-15,7.6,7.46,4.6,400,162.8,7.71,Safe
UNIT 3A,Furnace Bottom Slope,94,2022,2022-06-15,7.6,7.37,4.6,400,162.8,10.72,Safe
UNIT 3A,Furnace Bottom Slope,94,2023,2023-06-15,7.6,7.37,4.6,400,162.8,13.53,Safe
UNIT 3A,Furnace Bottom Slope,94,2024,2024-06-15,7.6,7.28,4.6,400,162.8,16.73,Safe
UNIT 3A,Furnace Bottom Slope,94,2025,2025-06-15,7.6,7.16,4.6,400,162.8,19.71,Safe
UNIT 3A,Furnace Bottom Slope,95,2021,2021-06-15,7.6,7.53,4.6,385,161.9,3.34,Safe
UNIT 3A,Furnace Bottom Slope,95,2022,2022-06-15,7.6,7.51,4.6,385,161.9,4.85,Safe
UNIT 3A,Furnace Bottom Slope,95,2023,2023-06-15,7.6,7.49,4.6,385,161.9,6.65,Safe
UNIT 3A,Furnace Bottom Slope,95,2024,2024-06-15,7.6,7.44,4.6,385,161.9,8.27,Safe
UNIT 3A,Furnace Bottom Slope,95,2025,2025-06-15,7.6,7.43,4.6,385,161.9,9.98,Safe
UNIT 3A,Furnace Bottom Slope,96,2021,2021-06-15,7.6,7.2,4.6,384,156.9,20.48,Safe
UNIT 3A,Furnace Bottom Slope,96,2022,2022-06-15,7.6,7.1,4.6,384,156.9,28.69,Safe
UNIT 3A,Furnace Bottom Slope,96,2023,2023-06-15,7.6,6.92,4.6,384,156.9,36.82,Safe
UNIT 3A,Furnace Bottom Slope,96,2024,2024-06-15,7.6,6.61,4.6,384,156.9,44.71,Watch
UNIT 3A,Furnace Bottom Slope,96,2025,2025-06-15,7.6,6.46,4.6,384,156.9,53.43,Watch
UNIT 3A,Furnace Bottom Slope,97,2021,2021-06-15,7.6,7.02,4.6,416,156.4,30.46,Safe
